DIAMD_NO	STOCK_NO	PARENT_ITEM_NO_ALT	BOUNCE_USE_ITEM	FULL_TITLE	MAIN_DESC	VARIANT_DESC	SERIES_CODE	ISSUE_NO	ISSUE_SEQ_NO	VOLUME_TAG	MAX_ISSUE	PRICE	PUBLISHER	UPC_NO	SHORT_ISBN_NO	EAN_NO	CARDS_PER_PACK	PACK_PER_BOX	BOX_PER_CASE	DISCOUNT_CODE	INCREMENT	PRNT_DATE	FOC_VENDOR	SHIP_DATE	SRP	CATEGORY	GENRE	BRAND_CODE	MATURE	ADULT	OA	CAUT1	CAUT2	CAUT3	RESOL	NOTE_PRICE	ORDER_FORM_NOTES	PAGE	WRITER	ARTIST	COVER_ARTIST
AUG121730	STK473619			SW VADER CLOSE & PERSONAL BLK T/S MED (C: 0-1-3)	SW VADER CLOSE & PERSONAL BLK T/S MED		0		0			16.99		 			0	0	0	U	6	8/31/2012	N	10/31/2012	16.99	9	SF	SW	N	N	N	0	1	3	N	N		403			
AUG121731	STK473620			SW VADER CLOSE & PERSONAL BLK T/S LG (C: 0-1-3)	SW VADER CLOSE & PERSONAL BLK T/S LG		0		0			16.99		 			0	0	0	U	6	8/31/2012	N	10/31/2012	16.99	9	SF	SW	N	N	N	0	1	3	N	N		403			
AUG121732	STK473621			SW VADER CLOSE & PERSONAL BLK T/S XL (C: 0-1-3)	SW VADER CLOSE & PERSONAL BLK T/S XL		0		0			16.99		 			0	0	0	U	6	8/31/2012	N	10/31/2012	16.99	9	SF	SW	N	N	N	0	1	3	N	N		403			
AUG121733	STK473622			SW VADER CLOSE & PERSONAL BLK T/S XXL (C: 0-1-3)	SW VADER CLOSE & PERSONAL BLK T/S XXL		0		0			18.99		 			0	0	0	U	6	8/31/2012	N	10/31/2012	18.99	9	SF	SW	N	N	N	0	1	3	N	N		403			
AUG121734	STK474052			DEADPOOL WOVEN BIGGIE KNIT CAP (C: 1-1-3)	DEADPOOL WOVEN BIGGIE KNIT CAP		0		0			18.99		887143460959			0	1	24	U	72	8/31/2012	N	10/31/2012	18.99	9	SH	MH	N	N	N	1	1	3	N	N	(NOTE: Retailers who order and receive 6 or more will be billed at the lower net price of $10.44/unit.)	404			
AUG121735	STK474053			CAPTAIN AMERICA WOVEN BIGGIE KNIT CAP (C: 1-1-3)	CAPTAIN AMERICA WOVEN BIGGIE KNIT CAP		0		0			18.99		887143460997			0	1	24	U	72	8/31/2012	N	10/31/2012	18.99	9	SH	MH	N	N	N	1	1	3	N	N	(NOTE: Retailers who order and receive 6 or more will be billed at the lower net price of $10.44/unit.)	404			
AUG121736	STK474051			IRON MAN WOVEN BIGGIE KNIT CAP (C: 1-1-3)	IRON MAN WOVEN BIGGIE KNIT CAP		0		0			18.99		887143460874			0	1	24	U	72	8/31/2012	N	10/31/2012	18.99	9	SH	MH	N	N	N	1	1	3	N	N	(NOTE: Retailers who order and receive 6 or more will be billed at the lower net price of $10.44/unit.)	404			
AUG121737	STK474054			SPIDER-MAN WOVEN BIGGIE KNIT CAP (C: 1-1-3)	SPIDER-MAN WOVEN BIGGIE KNIT CAP		0		0			18.99		887143460812			0	1	24	U	72	8/31/2012	N	10/31/2012	18.99	9	SH	MH	N	N	N	1	1	3	N	N	(NOTE: Retailers who order and receive 6 or more will be billed at the lower net price of $10.44/unit.)	404			
AUG121738	STK474049			BATMAN WOVEN BIGGIE KNIT CAP (C: 1-1-3)	BATMAN WOVEN BIGGIE KNIT CAP		0		0			18.99		887143461017			0	1	24	U	72	8/31/2012	N	10/31/2012	18.99	9	SH	DU	N	N	N	1	1	3	N	N	(NOTE: Retailers who order and receive 6 or more will be billed at the lower net price of $10.44/unit.)	404			
AUG121739	STK474050			SUPERMAN WOVEN BIGGIE KNIT CAP (C: 1-1-3)	SUPERMAN WOVEN BIGGIE KNIT CAP		0		0			18.99		887143435995			0	1	24	U	72	8/31/2012	N	10/31/2012	18.99	9	SH	DU	N	N	N	1	1	3	N	N	(NOTE: Retailers who order and receive 6 or more will be billed at the lower net price of $10.44/unit.)	404			
AUG121740	STK473871			MARVEL X TOKIDOKI CAUGHT IN YOUR WEB JRS T/S SM (C: 1-1-4)	MARVEL X TOKIDOKI CAUGHT IN YOUR WEB JRS T/S SM		0		0			24		603259034064			0	0	0	U	5	8/31/2012	N	11/28/2012	24	9	DT	MH	N	N	N	1	1	4	N	N		405			
AUG121741	STK473872			MARVEL X TOKIDOKI CAUGHT IN YOUR WEB JRS T/S MED (C: 1-1-4)	MARVEL X TOKIDOKI CAUGHT IN YOUR WEB JRS T/S MED		0		0			24		603259032084			0	0	0	U	5	8/31/2012	N	11/28/2012	24	9	DT	MH	N	N	N	1	1	4	N	N		405			
AUG121742	STK473873			MARVEL X TOKIDOKI CAUGHT IN YOUR WEB JRS T/S LG (C: 1-1-4)	MARVEL X TOKIDOKI CAUGHT IN YOUR WEB JRS T/S LG		0		0			24		603259026427			0	0	0	U	5	8/31/2012	N	11/28/2012	24	9	DT	MH	N	N	N	1	1	4	N	N		405			
AUG121743	STK473874			MARVEL X TOKIDOKI CAUGHT IN YOUR WEB JRS T/S XL (C: 1-1-4)	MARVEL X TOKIDOKI CAUGHT IN YOUR WEB JRS T/S XL		0		0			24		603259034408			0	0	0	U	5	8/31/2012	N	11/28/2012	24	9	DT	MH	N	N	N	1	1	4	N	N		405			
AUG121744	STK473875			STREET FIGHTER X TOKIDOKI SANDY VS CHUN LI JRS T/S SM (C: 1-	STREET FIGHTER X TOKIDOKI SANDY VS CHUN LI JRS T/S SM		0		0			24		603259036167			0	0	0	U	5	8/31/2012	N	11/28/2012	24	9	DT	SF	N	N	N	1	1	4	N	N		405			
AUG121745	STK473877			STREET FIGHTER X TOKIDOKI SANDY VS CHUN LI JRS T/S MED (C: 1	STREET FIGHTER X TOKIDOKI SANDY VS CHUN LI JRS T/S MED		0		0			24		603259036150			0	0	0	U	5	8/31/2012	N	11/28/2012	24	9	DT	SF	N	N	N	1	1	4	N	N		405			
AUG121746	STK473878			STREET FIGHTER X TOKIDOKI SANDY VS CHUN LI JRS T/S LG (C: 1-	STREET FIGHTER X TOKIDOKI SANDY VS CHUN LI JRS T/S LG		0		0			24		603259036143			0	0	0	U	5	8/31/2012	N	11/28/2012	24	9	DT	SF	N	N	N	1	1	4	N	N		405			
AUG121747	STK473879			STREET FIGHTER X TOKIDOKI SANDY VS CHUN LI JRS T/S XL (C: 1-	STREET FIGHTER X TOKIDOKI SANDY VS CHUN LI JRS T/S XL		0		0			24		603259036174			0	0	0	U	5	8/31/2012	N	11/28/2012	24	9	DT	SF	N	N	N	1	1	4	N	N		405			
AUG121748	STK473886			STREET FIGHTER X TOKIDOKI EL TIGRE T/S SM (C: 1-1-4)	STREET FIGHTER X TOKIDOKI EL TIGRE T/S SM		0		0			24		603259036129			0	0	0	U	5	8/31/2012	N	11/28/2012	24	9	DT	SF	N	N	N	1	1	4	N	N		405			
AUG121749	STK473887			STREET FIGHTER X TOKIDOKI EL TIGRE T/S MED (C: 1-1-4)	STREET FIGHTER X TOKIDOKI EL TIGRE T/S MED		0		0			24		603259036112			0	0	0	U	5	8/31/2012	N	11/28/2012	24	9	DT	SF	N	N	N	1	1	4	N	N		405			
AUG121750	STK473888			STREET FIGHTER X TOKIDOKI EL TIGRE T/S LG (C: 1-1-4)	STREET FIGHTER X TOKIDOKI EL TIGRE T/S LG		0		0			24		603259036105			0	0	0	U	5	8/31/2012	N	11/28/2012	24	9	DT	SF	N	N	N	1	1	4	N	N		405			
AUG121751	STK473889			STREET FIGHTER X TOKIDOKI EL TIGRE T/S XL (C: 1-1-4)	STREET FIGHTER X TOKIDOKI EL TIGRE T/S XL		0		0			24		603259036136			0	0	0	U	5	8/31/2012	N	11/28/2012	24	9	DT	SF	N	N	N	1	1	4	N	N		405			
AUG121752	STK473880			MARVEL X TOKIDOKI IM IRON MAN T/S SM (C: 1-1-4)	MARVEL X TOKIDOKI IM IRON MAN T/S SM		0		0			24		603259036044			0	0	0	U	5	8/31/2012	N	11/28/2012	24	9	DT	MH	N	N	N	1	1	4	N	N		405			
AUG121753	STK473881			MARVEL X TOKIDOKI IM IRON MAN T/S MED (C: 1-1-4)	MARVEL X TOKIDOKI IM IRON MAN T/S MED		0		0			24		603259036037			0	0	0	U	5	8/31/2012	N	11/28/2012	24	9	DT	MH	N	N	N	1	1	4	N	N		405			
AUG121754	STK473882			MARVEL X TOKIDOKI IM IRON MAN T/S LG (C: 1-1-4)	MARVEL X TOKIDOKI IM IRON MAN T/S LG		0		0			24		603259035320			0	0	0	U	5	8/31/2012	N	11/28/2012	24	9	DT	MH	N	N	N	1	1	4	N	N		405			
AUG121755	STK473884			MARVEL X TOKIDOKI IM IRON MAN T/S XL (C: 1-1-4)	MARVEL X TOKIDOKI IM IRON MAN T/S XL		0		0			24		603259036051			0	0	0	U	5	8/31/2012	N	11/28/2012	24	9	DT	MH	N	N	N	1	1	4	N	N		405			
AUG121756	STK473890			MARVEL X TOKIDOKI SUPERSTARS HOODIE SM (C: 1-1-4)	MARVEL X TOKIDOKI SUPERSTARS HOODIE SM		0		0			70		603259036082			0	0	0	U	6	8/31/2012	N	11/28/2012	70	9	DT	MH	N	N	N	1	1	4	N	N		405			
AUG121757	STK473891			MARVEL X TOKIDOKI SUPERSTARS HOODIE MED (C: 1-1-4)	MARVEL X TOKIDOKI SUPERSTARS HOODIE MED		0		0			70		603259036075			0	0	0	U	6	8/31/2012	N	11/28/2012	70	9	DT	MH	N	N	N	1	1	4	N	N		405			
AUG121758	STK473892			MARVEL X TOKIDOKI SUPERSTARS HOODIE LG (C: 1-1-4)	MARVEL X TOKIDOKI SUPERSTARS HOODIE LG		0		0			70		603259036068			0	0	0	U	6	8/31/2012	N	11/28/2012	70	9	DT	MH	N	N	N	1	1	4	N	N		405			
AUG121759	STK473893			MARVEL X TOKIDOKI SUPERSTARS HOODIE XL (C: 1-1-4)	MARVEL X TOKIDOKI SUPERSTARS HOODIE XL		0		0			70		603259036099			0	0	0	U	6	8/31/2012	N	11/28/2012	70	9	DT	MH	N	N	N	1	1	4	N	N		405			
AUG121760	STK474426			STAR TREK ENTERPRISE B SHIP (C: 1-1-3)	STAR TREK ENTERPRISE B SHIP		0		0			60		 			0	1	6	U	6	8/31/2012	N	12/26/2012	60	10	SF	ST	N	N	N	1	1	3	N	N	(NOTE: Retailers who order and receive 24 or more will be billed at the lower net price of $30.00.)	409			
AUG121761	STK473391	MAY128002		PATHFINDER GOBLIN 10-IN PLUSH FIGURE (C: 0-1-3)	PATHFINDER GOBLIN 10-IN PLUSH FIGURE		0		0			17.95		699788101322			0	1	24	U	6	8/31/2012	N	12/26/2012	17.95	10	FA	XX	N	N	N	0	1	3	N	N	(NOTE: Retailers who order and receive 24 or more will be billed at the lower net price of $8.98.)	410			
